invoice_id,branch,city,Customer_type,Gender,Unit_Price,Product_line,Quantity,VAT,total,Date,Time,payment_method,Cogs,Gross_margin_percentage,Gross_income,Rating,time_of_day,Day,Month,Day_type
213-32-1216,A,Yangon,Normal,Female,66.06,"Electronic accessories",6,19.8180,416.1780,"2019-01-23 00:00:00",10:28:00,Cash,396.360,4.761904716,19.8180,7.3,Morning,Wednesday,January,Weekday
213-72-6612,A,Yangon,Normal,Male,43.25,"Food and beverages",2,4.3250,90.8250,"2019-03-20 00:00:00",15:56:00,Cash,86.500,4.761904716,4.3250,6.2,Afternoon,Wednesday,March,Weekday
214-17-6927,C,Naypyitaw,Normal,Female,16.48,"Food and beverages",6,4.9440,103.8240,"2019-02-07 00:00:00",18:23:00,Ewallet,98.880,4.761904716,4.9440,9.9,Evening,Thursday,February,Weekday
214-30-2776,B,Mandalay,Member,Female,34.49,"Electronic accessories",5,8.6225,181.0725,"2019-03-11 00:00:00",19:44:00,"Credit card",172.450,4.761904716,8.6225,9.0,Evening,Monday,March,Weekday
217-58-1179,A,Yangon,Member,Male,62.65,"Home and lifestyle",4,12.5300,263.1300,"2019-01-05 00:00:00",11:25:00,Cash,250.600,4.761904716,12.5300,4.2,Morning,Saturday,January,Weekend
218-59-9410,A,Yangon,Member,Female,72.42,"Home and lifestyle",3,10.8630,228.1230,"2019-03-29 00:00:00",16:54:00,Ewallet,217.260,4.761904716,10.8630,8.2,Evening,Friday,March,Weekday
219-22-9386,B,Mandalay,Member,Male,99.96,"Sports and travel",9,44.9820,944.6220,"2019-03-09 00:00:00",17:26:00,"Credit card",899.640,4.761904716,44.9820,4.2,Evening,Saturday,March,Weekend
219-61-4139,C,Naypyitaw,Normal,Male,83.08,"Electronic accessories",1,4.1540,87.2340,"2019-01-23 00:00:00",17:16:00,Ewallet,83.080,4.761904716,4.1540,6.4,Evening,Wednesday,January,Weekday
220-28-1851,A,Yangon,Normal,Male,34.73,"Home and lifestyle",2,3.4730,72.9330,"2019-03-01 00:00:00",18:14:00,Ewallet,69.460,4.761904716,3.4730,9.7,Evening,Friday,March,Weekday
220-68-6701,A,Yangon,Normal,Female,77.47,"Home and lifestyle",4,15.4940,325.3740,"2019-03-17 00:00:00",16:36:00,Cash,309.880,4.761904716,15.4940,4.2,Evening,Sunday,March,Weekend
221-25-5073,A,Yangon,Normal,Female,74.66,"Food and beverages",4,14.9320,313.5720,"2019-03-04 00:00:00",10:39:00,Cash,298.640,4.761904716,14.9320,8.5,Morning,Monday,March,Weekday
222-42-0244,B,Mandalay,Member,Female,72.11,"Health and beauty",9,32.4495,681.4395,"2019-01-28 00:00:00",13:53:00,"Credit card",648.990,4.761904716,32.4495,7.7,Afternoon,Monday,January,Weekday
225-32-0908,C,Naypyitaw,Normal,Female,44.86,"Sports and travel",10,22.4300,471.0300,"2019-01-26 00:00:00",19:54:00,Ewallet,448.600,4.761904716,22.4300,8.2,Evening,Saturday,January,Weekend
225-98-1496,C,Naypyitaw,Normal,Female,27.02,"Fashion accessories",3,4.0530,85.1130,"2019-03-02 00:00:00",13:01:00,"Credit card",81.060,4.761904716,4.0530,7.1,Afternoon,Saturday,March,Weekend
226-31-3081,C,Naypyitaw,Normal,Female,15.28,"Electronic accessories",5,3.8200,80.2200,"2019-03-08 00:00:00",10:29:00,Cash,76.400,4.761904716,3.8200,9.6,Morning,Friday,March,Weekday
226-34-0034,B,Mandalay,Normal,Female,13.78,"Electronic accessories",4,2.7560,57.8760,"2019-01-10 00:00:00",11:10:00,Ewallet,55.120,4.761904716,2.7560,9.0,Morning,Thursday,January,Weekday
226-71-3580,C,Naypyitaw,Normal,Female,23.75,"Sports and travel",9,10.6875,224.4375,"2019-01-31 00:00:00",12:02:00,Cash,213.750,4.761904716,10.6875,9.5,Afternoon,Thursday,January,Weekday
227-03-5010,A,Yangon,Member,Female,52.59,"Home and lifestyle",8,21.0360,441.7560,"2019-03-22 00:00:00",19:20:00,"Credit card",420.720,4.761904716,21.0360,8.5,Evening,Friday,March,Weekday
227-07-4446,C,Naypyitaw,Member,Female,78.13,"Electronic accessories",10,39.0650,820.3650,"2019-02-10 00:00:00",20:51:00,Cash,781.300,4.761904716,39.0650,4.4,Evening,Sunday,February,Weekend
227-50-3718,A,Yangon,Normal,Male,14.62,"Health and beauty",5,3.6550,76.7550,"2019-03-04 00:00:00",12:23:00,Cash,73.100,4.761904716,3.6550,4.4,Afternoon,Monday,March,Weekday
227-78-1148,B,Mandalay,Normal,Female,72.84,"Fashion accessories",7,25.4940,535.3740,"2019-02-15 00:00:00",12:44:00,Cash,509.880,4.761904716,25.4940,8.4,Afternoon,Friday,February,Weekday
228-96-1411,C,Naypyitaw,Member,Female,98.70,"Food and beverages",8,39.4800,829.0800,"2019-03-04 00:00:00",20:39:00,Cash,789.600,4.761904716,39.4800,7.6,Evening,Monday,March,Weekday
232-11-3025,A,Yangon,Normal,Male,78.77,"Sports and travel",10,39.3850,827.0850,"2019-01-24 00:00:00",10:04:00,Cash,787.700,4.761904716,39.3850,6.4,Morning,Thursday,January,Weekday
232-16-2483,C,Naypyitaw,Member,Female,68.12,"Sports and travel",1,3.4060,71.5260,"2019-01-07 00:00:00",12:28:00,Ewallet,68.120,4.761904716,3.4060,6.8,Afternoon,Monday,January,Weekday
233-34-0817,C,Naypyitaw,Member,Female,98.84,"Electronic accessories",1,4.9420,103.7820,"2019-02-15 00:00:00",11:21:00,Cash,98.840,4.761904716,4.9420,8.4,Morning,Friday,February,Weekday
233-67-5758,C,Naypyitaw,Normal,Male,40.35,"Health and beauty",1,2.0175,42.3675,"2019-01-29 00:00:00",13:46:00,Ewallet,40.350,4.761904716,2.0175,6.2,Afternoon,Tuesday,January,Weekday
234-03-4040,B,Mandalay,Member,Female,73.05,"Food and beverages",10,36.5250,767.0250,"2019-03-03 00:00:00",12:25:00,"Credit card",730.500,4.761904716,36.5250,8.7,Afternoon,Sunday,March,Weekend
234-36-2483,B,Mandalay,Normal,Male,57.59,"Health and beauty",6,17.2770,362.8170,"2019-02-15 00:00:00",13:51:00,Cash,345.540,4.761904716,17.2770,5.1,Afternoon,Friday,February,Weekday
234-65-2137,C,Naypyitaw,Normal,Male,95.58,"Home and lifestyle",10,47.7900,1003.5900,"2019-01-16 00:00:00",13:32:00,Cash,955.800,4.761904716,47.7900,4.8,Afternoon,Wednesday,January,Weekday
235-06-8510,C,Naypyitaw,Member,Male,85.72,"Home and lifestyle",3,12.8580,270.0180,"2019-01-24 00:00:00",20:59:00,Ewallet,257.160,4.761904716,12.8580,5.1,Evening,Thursday,January,Weekday
235-46-8343,C,Naypyitaw,Member,Male,27.66,"Food and beverages",10,13.8300,290.4300,"2019-02-14 00:00:00",11:26:00,"Credit card",276.600,4.761904716,13.8300,8.9,Morning,Thursday,February,Weekday
236-27-1144,C,Naypyitaw,Normal,Female,16.31,"Food and beverages",9,7.3395,154.1295,"2019-03-26 00:00:00",10:31:00,Ewallet,146.790,4.761904716,7.3395,8.4,Morning,Tuesday,March,Weekday
236-86-3015,C,Naypyitaw,Member,Male,13.98,"Home and lifestyle",1,0.6990,14.6790,"2019-02-04 00:00:00",13:38:00,Ewallet,13.980,4.761904716,0.6990,9.8,Afternoon,Monday,February,Weekday
237-01-6122,C,Naypyitaw,Member,Female,80.79,"Home and lifestyle",9,36.3555,763.4655,"2019-02-01 00:00:00",20:31:00,"Credit card",727.110,4.761904716,36.3555,9.5,Evening,Friday,February,Weekday
237-44-6163,A,Yangon,Normal,Male,10.56,"Electronic accessories",8,4.2240,88.7040,"2019-01-24 00:00:00",17:43:00,Cash,84.480,4.761904716,4.2240,7.6,Evening,Thursday,January,Weekday
238-45-6950,B,Mandalay,Member,Male,53.72,"Food and beverages",1,2.6860,56.4060,"2019-03-01 00:00:00",20:03:00,Ewallet,53.720,4.761904716,2.6860,6.4,Evening,Friday,March,Weekday
238-49-0436,A,Yangon,Normal,Male,32.46,"Health and beauty",8,12.9840,272.6640,"2019-03-27 00:00:00",13:48:00,"Credit card",259.680,4.761904716,12.9840,4.9,Afternoon,Wednesday,March,Weekday
239-10-7476,A,Yangon,Normal,Female,77.95,"Home and lifestyle",6,23.3850,491.0850,"2019-01-21 00:00:00",16:37:00,Ewallet,467.700,4.761904716,23.3850,8.0,Evening,Monday,January,Weekday
239-36-3640,B,Mandalay,Normal,Male,45.35,"Electronic accessories",6,13.6050,285.7050,"2019-01-31 00:00:00",13:44:00,Ewallet,272.100,4.761904716,13.6050,6.1,Afternoon,Thursday,January,Weekday
239-48-4278,A,Yangon,Member,Male,10.13,"Food and beverages",7,3.5455,74.4555,"2019-03-10 00:00:00",19:35:00,Ewallet,70.910,4.761904716,3.5455,8.3,Evening,Sunday,March,Weekend
241-11-2261,B,Mandalay,Normal,Female,79.86,"Fashion accessories",7,27.9510,586.9710,"2019-01-10 00:00:00",10:33:00,"Credit card",559.020,4.761904716,27.9510,5.5,Morning,Thursday,January,Weekday
241-72-9525,B,Mandalay,Normal,Male,51.91,"Sports and travel",10,25.9550,545.0550,"2019-02-16 00:00:00",12:21:00,Cash,519.100,4.761904716,25.9550,8.2,Afternoon,Saturday,February,Weekend
241-96-5076,B,Mandalay,Member,Female,49.10,"Home and lifestyle",2,4.9100,103.1100,"2019-01-08 00:00:00",12:58:00,"Credit card",98.200,4.761904716,4.9100,6.4,Afternoon,Tuesday,January,Weekday
242-11-3142,B,Mandalay,Member,Male,83.77,"Fashion accessories",2,8.3770,175.9170,"2019-02-24 00:00:00",19:57:00,Cash,167.540,4.761904716,8.3770,4.6,Evening,Sunday,February,Weekend
242-55-6721,B,Mandalay,Normal,Male,16.16,"Home and lifestyle",2,1.6160,33.9360,"2019-03-07 00:00:00",11:49:00,Ewallet,32.320,4.761904716,1.6160,6.5,Morning,Thursday,March,Weekday
243-47-2663,C,Naypyitaw,Member,Male,18.77,"Electronic accessories",6,5.6310,118.2510,"2019-01-28 00:00:00",16:43:00,"Credit card",112.620,4.761904716,5.6310,5.5,Evening,Monday,January,Weekday
243-55-8457,A,Yangon,Normal,Female,74.44,"Food and beverages",10,37.2200,781.6200,"2019-02-27 00:00:00",11:40:00,Ewallet,744.400,4.761904716,37.2200,5.1,Morning,Wednesday,February,Weekday
244-08-0162,B,Mandalay,Normal,Female,34.21,"Health and beauty",10,17.1050,359.2050,"2019-01-02 00:00:00",13:00:00,Cash,342.100,4.761904716,17.1050,5.1,Afternoon,Wednesday,January,Weekday
246-11-3901,C,Naypyitaw,Normal,Female,32.80,"Electronic accessories",10,16.4000,344.4000,"2019-02-15 00:00:00",12:12:00,Cash,328.000,4.761904716,16.4000,6.2,Afternoon,Friday,February,Weekday
246-55-6923,C,Naypyitaw,Member,Female,35.79,"Home and lifestyle",9,16.1055,338.2155,"2019-03-10 00:00:00",15:06:00,"Credit card",322.110,4.761904716,16.1055,5.1,Afternoon,Sunday,March,Weekend
247-11-2470,A,Yangon,Member,Female,22.32,"Fashion accessories",4,4.4640,93.7440,"2019-03-01 00:00:00",16:23:00,"Credit card",89.280,4.761904716,4.4640,4.4,Evening,Friday,March,Weekday
249-42-3782,A,Yangon,Normal,Male,70.01,"Health and beauty",5,17.5025,367.5525,"2019-01-03 00:00:00",11:36:00,Ewallet,350.050,4.761904716,17.5025,5.5,Morning,Thursday,January,Weekday
250-17-5703,A,Yangon,Member,Male,18.85,"Food and beverages",10,9.4250,197.9250,"2019-02-27 00:00:00",18:24:00,Ewallet,188.500,4.761904716,9.4250,5.6,Evening,Wednesday,February,Weekday
250-81-7186,C,Naypyitaw,Normal,Female,99.69,"Electronic accessories",1,4.9845,104.6745,"2019-02-27 00:00:00",10:23:00,"Credit card",99.690,4.761904716,4.9845,8.0,Morning,Wednesday,February,Weekday
252-56-2699,A,Yangon,Normal,Male,43.19,"Food and beverages",10,21.5950,453.4950,"2019-02-07 00:00:00",16:48:00,Ewallet,431.900,4.761904716,21.5950,8.2,Evening,Thursday,February,Weekday
253-12-6086,A,Yangon,Member,Female,98.40,"Sports and travel",7,34.4400,723.2400,"2019-03-12 00:00:00",12:43:00,"Credit card",688.800,4.761904716,34.4400,8.7,Afternoon,Tuesday,March,Weekday
254-31-0042,A,Yangon,Member,Male,21.50,"Electronic accessories",9,9.6750,203.1750,"2019-03-06 00:00:00",12:46:00,"Credit card",193.500,4.761904716,9.6750,7.8,Afternoon,Wednesday,March,Weekday
256-08-8343,A,Yangon,Normal,Female,56.53,"Home and lifestyle",4,11.3060,237.4260,"2019-03-04 00:00:00",19:48:00,Ewallet,226.120,4.761904716,11.3060,5.5,Evening,Monday,March,Weekday
256-58-3609,C,Naypyitaw,Member,Male,91.98,"Fashion accessories",1,4.5990,96.5790,"2019-03-18 00:00:00",15:29:00,Cash,91.980,4.761904716,4.5990,9.8,Afternoon,Monday,March,Weekday
257-60-7754,A,Yangon,Normal,Female,50.23,"Electronic accessories",4,10.0460,210.9660,"2019-01-08 00:00:00",17:12:00,Cash,200.920,4.761904716,10.0460,9.0,Evening,Tuesday,January,Weekday
257-73-1380,C,Naypyitaw,Member,Male,82.93,"Sports and travel",4,16.5860,348.3060,"2019-01-20 00:00:00",16:51:00,Ewallet,331.720,4.761904716,16.5860,9.6,Evening,Sunday,January,Weekend
258-69-7810,C,Naypyitaw,Normal,Female,36.85,"Fashion accessories",5,9.2125,193.4625,"2019-01-26 00:00:00",18:53:00,Cash,184.250,4.761904716,9.2125,9.2,Evening,Saturday,January,Weekend
258-92-7466,A,Yangon,Normal,Female,35.68,"Health and beauty",5,8.9200,187.3200,"2019-02-06 00:00:00",18:33:00,"Credit card",178.400,4.761904716,8.9200,6.6,Evening,Wednesday,February,Weekday
261-12-8671,B,Mandalay,Normal,Female,60.96,"Fashion accessories",2,6.0960,128.0160,"2019-01-25 00:00:00",19:39:00,"Credit card",121.920,4.761904716,6.0960,4.9,Evening,Friday,January,Weekday
262-47-2794,B,Mandalay,Member,Male,71.86,"Home and lifestyle",8,28.7440,603.6240,"2019-03-06 00:00:00",15:07:00,"Credit card",574.880,4.761904716,28.7440,6.2,Afternoon,Wednesday,March,Weekday
263-10-3913,C,Naypyitaw,Member,Male,49.04,"Fashion accessories",9,22.0680,463.4280,"2019-01-09 00:00:00",14:20:00,"Credit card",441.360,4.761904716,22.0680,8.6,Afternoon,Wednesday,January,Weekday
263-12-5321,A,Yangon,Member,Male,92.60,"Electronic accessories",7,32.4100,680.6100,"2019-02-27 00:00:00",12:52:00,"Credit card",648.200,4.761904716,32.4100,9.3,Afternoon,Wednesday,February,Weekday
263-87-5680,C,Naypyitaw,Member,Female,28.53,"Home and lifestyle",10,14.2650,299.5650,"2019-03-18 00:00:00",17:38:00,Ewallet,285.300,4.761904716,14.2650,7.8,Evening,Monday,March,Weekday
266-20-6657,C,Naypyitaw,Member,Male,55.04,"Food and beverages",7,19.2640,404.5440,"2019-03-12 00:00:00",19:39:00,Ewallet,385.280,4.761904716,19.2640,5.2,Evening,Tuesday,March,Weekday
266-76-6436,C,Naypyitaw,Member,Female,38.60,"Food and beverages",3,5.7900,121.5900,"2019-03-28 00:00:00",13:57:00,Ewallet,115.800,4.761904716,5.7900,7.5,Afternoon,Thursday,March,Weekday
267-62-7380,C,Naypyitaw,Member,Male,82.34,"Electronic accessories",10,41.1700,864.5700,"2019-03-29 00:00:00",19:12:00,Ewallet,823.400,4.761904716,41.1700,4.3,Evening,Friday,March,Weekday
268-03-6164,B,Mandalay,Normal,Male,96.11,"Health and beauty",1,4.8055,100.9155,"2019-01-25 00:00:00",16:28:00,Ewallet,96.110,4.761904716,4.8055,7.8,Evening,Friday,January,Weekday
268-20-3585,C,Naypyitaw,Normal,Female,13.85,"Health and beauty",9,6.2325,130.8825,"2019-02-04 00:00:00",12:50:00,Ewallet,124.650,4.761904716,6.2325,6.0,Afternoon,Monday,February,Weekday
268-27-6179,B,Mandalay,Member,Female,56.47,"Fashion accessories",8,22.5880,474.3480,"2019-03-09 00:00:00",14:57:00,Ewallet,451.760,4.761904716,22.5880,7.3,Afternoon,Saturday,March,Weekend
269-04-5750,B,Mandalay,Member,Male,73.82,"Fashion accessories",4,14.7640,310.0440,"2019-02-21 00:00:00",18:31:00,Cash,295.280,4.761904716,14.7640,6.7,Evening,Thursday,February,Weekday
269-10-8440,A,Yangon,Member,Male,53.17,"Health and beauty",7,18.6095,390.7995,"2019-01-21 00:00:00",18:01:00,Cash,372.190,4.761904716,18.6095,8.9,Evening,Monday,January,Weekday
271-77-8740,C,Naypyitaw,Member,Female,29.22,"Sports and travel",6,8.7660,184.0860,"2019-01-01 00:00:00",11:40:00,Ewallet,175.320,4.761904716,8.7660,5.0,Morning,Tuesday,January,Weekday
271-88-8734,C,Naypyitaw,Member,Female,97.21,"Fashion accessories",10,48.6050,1020.7050,"2019-02-08 00:00:00",13:00:00,"Credit card",972.100,4.761904716,48.6050,8.7,Afternoon,Friday,February,Weekday
272-27-9238,C,Naypyitaw,Normal,Female,41.24,"Food and beverages",4,8.2480,173.2080,"2019-02-19 00:00:00",16:23:00,Cash,164.960,4.761904716,8.2480,7.1,Evening,Tuesday,February,Weekday
272-65-1806,A,Yangon,Normal,Female,60.88,"Electronic accessories",9,27.3960,575.3160,"2019-01-15 00:00:00",17:17:00,Ewallet,547.920,4.761904716,27.3960,4.7,Evening,Tuesday,January,Weekday
273-16-6619,B,Mandalay,Normal,Male,33.20,"Home and lifestyle",2,3.3200,69.7200,"2019-03-15 00:00:00",12:20:00,"Credit card",66.400,4.761904716,3.3200,4.4,Afternoon,Friday,March,Weekday
273-84-2164,C,Naypyitaw,Member,Male,12.05,"Electronic accessories",5,3.0125,63.2625,"2019-02-16 00:00:00",15:53:00,Ewallet,60.250,4.761904716,3.0125,5.5,Afternoon,Saturday,February,Weekend
274-05-5470,A,Yangon,Member,Female,73.47,"Food and beverages",4,14.6940,308.5740,"2019-02-23 00:00:00",18:30:00,Cash,293.880,4.761904716,14.6940,6.0,Evening,Saturday,February,Weekend
275-28-0149,A,Yangon,Normal,Male,63.69,"Sports and travel",1,3.1845,66.8745,"2019-02-25 00:00:00",16:21:00,Cash,63.690,4.761904716,3.1845,6.0,Evening,Monday,February,Weekday
276-54-0879,B,Mandalay,Normal,Male,97.74,"Sports and travel",4,19.5480,410.5080,"2019-03-12 00:00:00",19:53:00,Ewallet,390.960,4.761904716,19.5480,6.4,Evening,Tuesday,March,Weekday
276-75-6884,A,Yangon,Normal,Female,68.71,"Health and beauty",3,10.3065,216.4365,"2019-03-04 00:00:00",10:05:00,Cash,206.130,4.761904716,10.3065,8.7,Morning,Monday,March,Weekday
277-35-5865,C,Naypyitaw,Member,Female,98.97,"Food and beverages",9,44.5365,935.2665,"2019-03-09 00:00:00",11:23:00,Cash,890.730,4.761904716,44.5365,6.7,Morning,Saturday,March,Weekend
277-63-2961,B,Mandalay,Member,Male,73.97,"Sports and travel",1,3.6985,77.6685,"2019-02-03 00:00:00",15:53:00,"Credit card",73.970,4.761904716,3.6985,5.4,Afternoon,Sunday,February,Weekend
278-86-2735,A,Yangon,Normal,Female,52.34,"Food and beverages",3,7.8510,164.8710,"2019-03-27 00:00:00",14:03:00,Cash,157.020,4.761904716,7.8510,9.2,Afternoon,Wednesday,March,Weekday
278-97-7759,A,Yangon,Member,Female,62.48,"Electronic accessories",1,3.1240,65.6040,"2019-02-18 00:00:00",20:29:00,Cash,62.480,4.761904716,3.1240,4.7,Evening,Monday,February,Weekday
279-62-1445,C,Naypyitaw,Member,Female,12.54,"Fashion accessories",1,0.6270,13.1670,"2019-02-21 00:00:00",12:38:00,Cash,12.540,4.761904716,0.6270,8.2,Afternoon,Thursday,February,Weekday
279-74-2924,B,Mandalay,Member,Male,72.17,"Electronic accessories",1,3.6085,75.7785,"2019-01-04 00:00:00",19:40:00,Cash,72.170,4.761904716,3.6085,6.1,Evening,Friday,January,Weekday
280-17-4359,C,Naypyitaw,Member,Male,90.50,"Health and beauty",10,45.2500,950.2500,"2019-01-25 00:00:00",13:48:00,Cash,905.000,4.761904716,45.2500,8.1,Afternoon,Friday,January,Weekday
280-35-5823,B,Mandalay,Member,Female,86.72,"Home and lifestyle",1,4.3360,91.0560,"2019-01-17 00:00:00",18:45:00,Ewallet,86.720,4.761904716,4.3360,7.9,Evening,Thursday,January,Weekday
282-35-2475,B,Mandalay,Normal,Female,93.31,"Sports and travel",2,9.3310,195.9510,"2019-03-25 00:00:00",17:53:00,Cash,186.620,4.761904716,9.3310,6.3,Evening,Monday,March,Weekday
283-26-5248,C,Naypyitaw,Member,Female,98.52,"Food and beverages",10,49.2600,1034.4600,"2019-01-30 00:00:00",20:23:00,Ewallet,985.200,4.761904716,49.2600,4.5,Evening,Wednesday,January,Weekday
283-79-9594,B,Mandalay,Normal,Female,48.51,"Food and beverages",7,16.9785,356.5485,"2019-01-25 00:00:00",13:30:00,"Credit card",339.570,4.761904716,16.9785,5.2,Afternoon,Friday,January,Weekday
284-34-9626,B,Mandalay,Normal,Female,77.04,"Home and lifestyle",3,11.5560,242.6760,"2019-02-11 00:00:00",10:39:00,"Credit card",231.120,4.761904716,11.5560,7.2,Morning,Monday,February,Weekday
284-54-4231,C,Naypyitaw,Member,Male,80.93,"Sports and travel",1,4.0465,84.9765,"2019-01-19 00:00:00",16:08:00,"Credit card",80.930,4.761904716,4.0465,9.0,Evening,Saturday,January,Weekend
286-01-5402,A,Yangon,Normal,Female,40.23,"Sports and travel",7,14.0805,295.6905,"2019-03-30 00:00:00",13:22:00,Cash,281.610,4.761904716,14.0805,9.6,Afternoon,Saturday,March,Weekend
286-43-6208,C,Naypyitaw,Normal,Female,87.80,"Food and beverages",9,39.5100,829.7100,"2019-03-16 00:00:00",19:08:00,Cash,790.200,4.761904716,39.5100,9.2,Evening,Saturday,March,Weekend
286-62-6248,B,Mandalay,Normal,Male,39.21,"Fashion accessories",4,7.8420,164.6820,"2019-01-16 00:00:00",20:03:00,"Credit card",156.840,4.761904716,7.8420,9.0,Evening,Wednesday,January,Weekday
286-75-7818,B,Mandalay,Normal,Male,69.08,"Fashion accessories",2,6.9080,145.0680,"2019-01-31 00:00:00",19:48:00,"Credit card",138.160,4.761904716,6.9080,6.9,Evening,Thursday,January,Weekday
287-21-9091,A,Yangon,Normal,Male,74.67,"Home and lifestyle",9,33.6015,705.6315,"2019-01-22 00:00:00",10:55:00,Ewallet,672.030,4.761904716,33.6015,9.4,Morning,Tuesday,January,Weekday
287-83-1405,A,Yangon,Normal,Male,25.43,"Health and beauty",6,7.6290,160.2090,"2019-02-12 00:00:00",19:01:00,Ewallet,152.580,4.761904716,7.6290,7.0,Evening,Tuesday,February,Weekday
288-38-3758,C,Naypyitaw,Member,Female,84.87,"Fashion accessories",3,12.7305,267.3405,"2019-01-25 00:00:00",18:30:00,Ewallet,254.610,4.761904716,12.7305,7.4,Evening,Friday,January,Weekday
288-62-1085,A,Yangon,Member,Male,38.54,"Fashion accessories",5,9.6350,202.3350,"2019-01-09 00:00:00",13:34:00,Ewallet,192.700,4.761904716,9.6350,5.6,Afternoon,Wednesday,January,Weekday
289-15-7034,A,Yangon,Member,Male,82.33,"Sports and travel",4,16.4660,345.7860,"2019-01-11 00:00:00",10:37:00,"Credit card",329.320,4.761904716,16.4660,7.5,Morning,Friday,January,Weekday
289-65-5721,B,Mandalay,Normal,Female,81.37,"Fashion accessories",2,8.1370,170.8770,"2019-01-26 00:00:00",19:28:00,Cash,162.740,4.761904716,8.1370,6.5,Evening,Saturday,January,Weekend
290-68-2984,A,Yangon,Normal,Male,23.75,"Home and lifestyle",4,4.7500,99.7500,"2019-03-16 00:00:00",11:22:00,Cash,95.000,4.761904716,4.7500,5.2,Morning,Saturday,March,Weekend
291-21-5991,B,Mandalay,Member,Male,61.29,"Health and beauty",5,15.3225,321.7725,"2019-03-29 00:00:00",14:28:00,Cash,306.450,4.761904716,15.3225,7.0,Afternoon,Friday,March,Weekday
291-32-1427,B,Mandalay,Member,Male,21.94,"Fashion accessories",5,5.4850,115.1850,"2019-03-05 00:00:00",12:29:00,Ewallet,109.700,4.761904716,5.4850,5.3,Afternoon,Tuesday,March,Weekday
291-55-6563,A,Yangon,Member,Female,34.42,"Home and lifestyle",6,10.3260,216.8460,"2019-03-30 00:00:00",12:45:00,Ewallet,206.520,4.761904716,10.3260,7.5,Afternoon,Saturday,March,Weekend
291-59-1384,B,Mandalay,Normal,Male,60.30,"Electronic accessories",1,3.0150,63.3150,"2019-02-28 00:00:00",17:38:00,Cash,60.300,4.761904716,3.0150,6.0,Evening,Thursday,February,Weekday
